meh	0	*	Good for you! Which online program did you enroll in? What did you study?
meh	0	*	"What?!?  The man is a victim and a witness to a crime.  Doesn't he have a social obligation to help APD solve the crime?  Nobody will read him the Miranda Act unless he's a suspect of committing the crime.  Instead, his refusal to cooperate reeks of the ""snitches get stitches"" law of the street.  This urban thug society hates cops above all else, and as indicated here, won't do anything to help them even in their own best interest.  That makes him part of the problem."
meh	0	*	I worked in property mgt. in Eugene a number of years back.  Even then renting was not about the renter, only about the property owner - as always, it's not about heart, it's all about the money.
meh	0	*	More like humanity don't you think?  Or perhaps you have never sinned, eh?
meh	0	*	Actually Freddy's in Springfield sells for the same price as Costco and I can use my 3 cents off (or some times 10 cents off) card to actually get it cheaper than that.  And the gas tax in Eugene is higher than the gas tax in Springfield.  I can also use my 3% back credit card at Freddy's instead of having to pay cash at Costco.  So I save at least 3 cents per gallon as well as 3% of the total bill by spending my money in Springfield.
meh	0	*	They invaded South Korea once before maybe they will do it a again
meh	0	*	"Your translation should be tweaked a bit.  ""Soyez félicitées"" is more accurately ""congratulations"" - NOT ""be happy"" - ""be happy"" would be ""Soyez heureux.""   You must take the all of what he said in context, instead of parsing out one sentence - do not forget he was thanking the housekeepers, not telling them their was nothing else they were suitable for. He goes on to ask them, as their talent and strength permitted, to become involved ""in the activities that make a parish alive and resplendent: catechetical teaching, group animation prayer and apostolic movements, the diffusion of the Christian inspired press, visits to the sick and isolated people, the preparation of liturgical ceremonies, etc...."""
meh	0	*	"I'm worried about the ability of lower wage earners to afford to take the partial paid leave. Also, I worry about employers forcing employees to take the full partial paid leave during what the employers may see as a ""lower productivity period."" This would force women to go through duress as they struggle with less income. For lower wage earners saying no to an employer is just not an easy thing to do."
meh	0	*	Floyd's not stupid.
meh	0	*	If modern rules and regulations are applied to times way back, you will find a lot more skeletons in the closet. Think hard , some cash mabe coming to you.
meh	0	*	TigerEye>  My, my, my!!!!  Guess who is the new intellectual powerhouse king here!!!!  Good one!!!!
meh	0	*	The key here is transit fare integration between SmartTrack and TTC. Tory promised SmartTrack to be at TTC fare, so ideally commuters will be able to take a TTC bus to a SmartTrack station and ride for free. Furthermore, GO-TTC integration is also badly needed within 416, but that doesn't look promising, as Ontario refuses to fund it and is pushing Metrolinx to go with the fare-by-distance model it uses in the 905 and 705 suburbs. If we really want to reduce driving, with their accompanying pollution, accidents, pedestrian crashes etc, Toronto and the Province have to subsidise the TTC and GO more - to the level most other major cities in Canada and Europe are. And not using the lack of transit subsidy to keep property taxes low.
meh	0	*	Yeah, that's what I thought as well.  However, the lottery's web site states that funds are used for state parks & natural resources (15%), public education (57%), economic development & job creation (27%), and problem gambling treatment (1%).
meh	0	*	Honestly I am tired of bailouts.  As a small businessman nobody bails me out if I fail.  I have to make fiscally responsible decisions in order to survive.  Our State Government has not done that and has sold it's soul.  If they use the Permanent Fund to bail themselves out I have 100% complete and utter confidence in them to spend themselves right back into this situation.  Seeing statewide waste of State funds that continues without checks and balances while hearing about threats on how to hammer the people of Alaska is disheartening.  If the State demonstrates an absolute commitment to skimming the poop off their cesspool of expenditures I am fine with a State Income Tax where individuals and corporations pay their share.  If the State satisfied the people with an absolute commitment and a strong future budget plan then I am sure the people would also be willing to allow a portion of the PFD for a one time expenditure to balance the budget.  But until then forget it.  Trim the fat!
meh	0	*	Gary, over 100,000 units of new supply stuck in municipal planning across the Lower Mainland. Try your 'entitled incumbency' yawn at city hall.
meh	0	*	It's money. They will hire a coach making much less than what they paid KC. Might work out great, might not. Mitch Love deserves a chance at running the show.
meh	0	*	That makes absolutely no sense.
meh	0	*	Last I knew, 31 was more than half of 51, which would make it a majority, not a minority.  Maybe you slept through math classes in school?
meh	0	*	Shandong was a disappointment  the food is eye catchingly colorful, but sadly bland. Thumbs down.
meh	0	*	Like the IMMIW, what's to investigate?  They want to investigate the obvious.
meh	0	*	"The danger right now is the revisionism going on by those who would have us believe that Vatican II wasn't really about reform but only a minor course correction. They're the ones who use the pejorative phrase ""spirit of Vatican II crowd"" to describe those of us who insist on a clear and honest understanding of the council.  These people are not unlike holocaust deniers, global warming naysayers and the doctors the tobacco companies got to sell their souls. They're banking on the age-old tactic that two conflicting interpretations of history will cancel each out, or at least cause confusion.   Fortunately, the Vatican II documents are the best documented of any ecumenical council in Church history. The truth is there to be seen by anyone with the courage and integrity to take an honest look."
meh	0	*	Another comment for the 50 cent army,in the vanguard of corruption in Canada
meh	0	*	Mahalo nui Walter for stepping forward to educate us of ulu naʻauao o Hawai`i nei .  I believe the following facts can help as well. 1840: Kamehameha III abolished his Absolute Power, promulgated the Constitutional Government; legislated three divisions:  Chief Executor, House of Nobles, and House of Representatives. 1843: Hawai`i is the first non-European receiving international independent recognition with support from France, England, and America.  Hawaiian Kingdom entered into 22 Treaties and Conventions with successions. 1893: Illegal Overthrow by Committee of Safety with support of USA Navy.  US President Grover Cleveland and Queen Liliuokalani enter into 2 Executive Agreements: (1) Obligating U.S. to administer laws of the Hawaiian Kingdom, and (2) Restore the Hawaiian Kingdom government. 1898: - to present: America occupys Hawai`i. Education is knowledge. Aloha āina
meh	0	*	Thank you for speaking up for animals Anna Pippus. It is time that Canadians learn how animals are treated and let the government know that what they are doing is no longer acceptable. Government HAS to do more for farmed animals. They are sentient beings and in their capacity to suffer they are no different then dogs, cats or humans. I have recently visited the local stockyard in Nova Scotia and witnessed the poor treatment of animals, overcrowded holding pens, young calves standing in mud, urine and feces, covered in feces, they were hit with sticks and electric prods by the workers even though there was no room for them to move and one worker KICKED a diary cow in the udder because she was scared to go up the ramp while being loaded on the truck. These animals were TERRIFIED. This is UNACCEPTABLE. The Canadian animal laws and enforcement are a JOKE. Something has to change. These innocent intelligent living beings deserve better.
meh	0	*	"""People with law degrees should not be allowed political appointments""    How about people like Bill Clinton who has been disbarred for Perjury?  He still has a law degree."
meh	0	*	"""The fact that the lawsuit was filed by the girls ""attorneys"" is especially bizarre.""   I agree. No ""Conflict of Interest""? DHS ""ambulance chasers""? What a racket...One can claim a benevolent purpose, become the victim's Guardian ....and pocket approx. $5M to boot!"
meh	0	*	"""CIVIL"" is a terrible format respectfully RICHARD PARKER, for many reasons the quality has suffered. I'd rather they remained with DISQUS. But the Denver (Adams County) Post is hurting pretty bad, they laid off all their truly noted and qualified, hired new and paid them a fraction, and now is barely making it. Read their YELP comments, it says it all. Next time your out in the mornings, notice just how few you see laying in the driveways and on the porches. Their hurting, but they hurt themselves further with their product and service.   Many also go elsewhere for their news as well, the Denver (Adams County) Post has become the sister paper of the Washington Post and other mainstream media publications, ones that have long lost all creditability. Many facts always being omitted, plenty of fluffy emotional  filler, then couple it with bad service to customers.    I hope they survive, but it's sad, the Denver (Adams County) Post is falling, and it might not be able to get up!    Sad..."
meh	0	*	Be careful my friend, your racial hatred is showing. I quoted the United States Department of the Interior in Rule 50 which was cited by a judge in our federal court and included in the text of Rule 50. Read Rule 50, which is written in English not congee or mandarin. Too bad Senator Inouye is no longer with us least he could use his medal of honor to dishonor the aboriginal people of the Hawaiian islands who have been so severely discriminated against by settlers from Asia as an expression of their racism. How about proving that an Indian reservation using the public land laws of the US is never established for a group that is NOT A TRIBE.
meh	0	*	I would have to say that the clueless one here is McCain, who doesn't get the daily intel briefings or any other numerous assessment briefings.  For someone who has brain cancer he's a demonstration of how it incapacitates the affected.
meh	0	*	"The income tax rate was 90% on income over $400,000, post World War II.  Reagan administration lowered it to 50%.  In 1986 Republicans and Democrats lowered that rate to 28%.  A teacher, factory worker, and billionaire would all pay the same 28%.  The idea of a progressive income tax in which the rich pay the higher rate is now almost dead. As a result of the tax changes from 1978 to 1990, the net worth of the richest in the country tripled.  (Howard Zinn, ""People's History of the United States"")  And this is government of, for and by, THE PEOPLE? Stop being screwed by the rich and stand up for your children, the weak, the earth, truth and justice. Time for economic justice! End welfare for the oil companies! Tax based on Robin Brenna's analysis. All Askans should pay but PROGRESSIVELY."
meh	0	*	Scientific facts aren't decided by popular vote.  It's a fact that we are changing the climate system. Period.
meh	0	*	I had to suck it up when Obama visited.
meh	0	*	Except North American jobs have been heading to Japan, China, Taiwan,  India, etc. for well over 40 years now, long before any climate change agreements existed. How is it possible the Paris agreement is to blame?
meh	0	*	Another responsible gun owner...
meh	1	*	Where are all of the morally bankrupt genetically disenfranchised hateful bigoted misandrist no-good-knicks who have resorted to the ugliest extreme prejudiced spiteful name calling?
meh	0	*	Health care is provincially funded.
meh	0	*	' …and Donald Trump says he's like a smart guy. .
meh	1	*	The main stream media is forced to admit what the majority of Canadians has said all along: Justin is a silver spoon petulant child. God gave him nice hair; but forgot to install a brain underneath
meh	0	*	Please be sure to re-read the full article, particularly the sentence about reception of one OR the other forms (bread OR wine alone) constitutes the reception of the full Eucharist.  I have no idea if Jesus the Christ laughs at anything we do or say, or any of the other things we attribute to Him, but I do think your help in educating your local bishop about celiac disease would do far more good than Divine Laughter.
meh	0	*	Hunting is for men who a lacking in any number of areas.  The planet is in massive decline and animal and plant populations are being decimated.   Humans truly are viruses that consume without consideration and it will be our undoing.  As a small but huge example, the honey bees are in decline due to chemical/pesticides and if the bees where to go extinct, the fruit and vegetable industry would collapse leading to mass starvation.   The root cause of all the world's ills is overpopulation.  Stop having children indiscriminately.
meh	0	*	Irrelevant
meh	0	*	It's true that Hawaii's second rate school system is the fault of the Democratic Party.  However, Republican control would be worse, as the Republican Party of Hawaii doesn't know how to create anything except contention among its members.  It has been the minority party for so long that the only thing that it knows how to do is to criticize the Democrats.
meh	1	*	And here I thought that the reason Mr. Trump was victorious was because Hillary Clinton is crooked and a liar.
meh	0	*	The issue first was rumored in the eighties, got sparse but regular media coverage in the nineties, broke wide open in Boston in 2002 and has continued weekly trail of world wide involvement in the media up to  today.  Now this open letter by someone who has lived with the issue for almost its entire existence.  It is  tragic that Cardinal O'Malley has a letter in the same issue of NCR to say that PF still is focused on the issue of accountability of bishops. One cannot look at 40 years of scandal, recrimination, excuses, bankruptcy, lawyering up and a commission that in years of existence has zero results except the resignation of members as anything other than  a slow dance allow the guilty to retire and die without more publicity and legal expense for the Church.  Reminds me of the years it took to negotiate the shape of the table to end the Vietnam war.
meh	0	*	And if it is, and there's an election with a leaderless BCLib party, who do you think will benefit, lil jimmy? The NDP, of course. And based on your posts you may not want that.
meh	0	*	"The imam, Mohammed Mahmoud, stopped the crowd from injuring or killing the man who drove the van into the people leaving the mosque. On a news website, I saw a number of comments along the lines of ""He isnt BRAVE or a hero any anything more then some dude who said some words"".  A man does a good and right thing, preventing people from retaliating against the man who has just tried to kill them, and he is sneered at?"
meh	0	*	"Lots of verbal gymnastics to justify a ""loser"" out of a woman who won by over 2,500,000 votes."
meh	0	*	Using fiscal policy means to have tax cuts and increased government expenditures. How an increase in interest rate is going to support fiscal policy?
meh	0	*	For those who do there own thinking good for you.  Here's an observation: this article trumpets long term ratio's such as house sales to houses for sale of 2.5% but ignores the long term ratio of a house being worth 3-4 times a years earnings.
meh	0	*	You will regret it in the long term.
meh	0	*	That made me laugh, thank you Wolf Eagle.
meh	0	*	You have shown no evidence of even the slightest knowledge of vessel systems; nor have you shown any evidence to support your claims. Why don't you prove all of the UAA engineers and myself wrong by giving us all an example of a marine system that meets all of the requirements listed in the article? Show us a marine system that endlessly recycles all of its water, but for the aforementioned 3 gal/day input. Your vague assertions carry no weight. Show us evidence.
meh	0	*	The same was said of Jesus when he taught and preached to the multitudes.
meh	0	*	"Running your engine just to warm up the interior is a waste of gas, but the engine should warm up a bit before driving off.  For the first minute or so after starting your car, the injectors put out a very rich charge of gas, which will wash the oil off the cylinder walls.  If you put the engine under load, the pressure of the rings against the cylinder wall opposite to the direction the connecting rod is pushing against the crankshaft can cause excessive wear.  It is best to get the oil flowing under full pressure and to let the fuel mixture lean out a bit before driving off. That is a good time to scrape the windows. There is a thing called ""bore wash"" which happens when you first start a cold engine.  All the oil washes off the cylinder walls and it takes a bit of time to replenish it and get your compression back."
meh	0	*	Let’s feel really, really sad about the dilemmas that Republicans and Trump appointees find themselves in.
meh	0	*	"Here's the thing. Rachel's Vineyard's chief psychologist  draws a direct link between the morality of the act and the negative feelings experienced by the women. She has said: ""Abortion is the intentional taking of an innocent human life. Therefore it is morally wrong. As a result, those who participate will experience a range of emotional reactions including guilt and grief as with any death, and some will experience mental health problems needing treatment.""  However, many women who surrender their children for adoption also suffer grief and guilt, yet adoption is not viewed as morally problematic. (This has been an emerging area of research in the last ten to fifteen years.) And there are other women who have few problems post-abortion or post-surrender.   According to Rachel's Vineyard's own reports, women have from time to time abandoned their retreats.  Can't get a good handle on any of it. Seems like it helps some and turns others off."
meh	0	*	Check with the Democrat National Committee.  The USS Dummy Dem sank somewhere in the same area.
meh	0	*	"""When you come from a totalitarian society that is very tribal and that tribalism is expressed through the glue of religion, a free secular society like that in the West is viewed quite differently. That is especially so when the prescripts of that religion deny many of the basic human rights that we in the West take for granted.""  The guy was born and raised in England, w What ""totalitarian society"" are you referring to that he came from?  Despite what you may believe, the precepts of ""that religion"" do NOT deny many (if any) of the basic human rights we take for granted. Countries like Saudi Arabia DO NOT represent what Islam teaches. An analogy would be like the KKK taking over the Vatican."
meh	0	*	I am going soon from my Valley home to my Hawaii home. I have been to Seattle to visit once and did enjoy Pikes place but too many men carry purses there for my taste. To each his own though.
meh	0	*	It could be just a part of a religious extremist plot or it could be just the greed of individual people. As far as actually applying criminal charges against a professional, it extremely hard, if not impossible, to get a doctor to testify against another doctor. The same is true with attorneys and could equally apply to politicians? Greed is greed, complete with all it's consequences!
meh	0	*	"""The Legislature can draw from the Permanent Fund’s ample earnings reserve and the $8.2 billion Constitutional Budget Reserve to make ends meet for a year and use the time to get the right answers on taxes and tax credits, more spending cuts and possible revenue sources.""  You mean for a non-election year. Meanwhile, we piss away billions so that these Republican clowns in Juneau don't have to face a, ""Profiles in Courage"" moment.  You can stick your head in the sand, Paul, but that doesn't fix the problem."
meh	0	*	"Again, the current Oregon Land Use laws are so draconian, that the land I was looking at could not be used for anything BUT grass seed farming.  In fact, it  is was owned by and being used just for that purpose and the farmer found it to be so marginal for even that low agricultural purpose that he was hoping to do something actually productive with it.    It will never ""feed you masses"", not readily, not ever."
meh	0	*	good luck. firing civil? hope so.
meh	0	*	An impressive feat for sure. But in some cultures they'd rather sneak into the daesh bedroom and strangle the guy with a length of clothesline.
meh	0	*	He made it up, like usual.
meh	0	*	"You should look up what ""hearsay"" means before making pronouncements about it.  Observations and inferences from them are not hearsay."
meh	0	*	"First of all, as an example Calgary has more empty office space than Vancouver (twice the size of Calgary) has total office space.  Calgary also has manufacturing jobs, albeit resource related.  Toronto, has bank, insurance and Bay Street head offices which obviously not ""Real Producers"" like factories. But the point, per capita Calgary has more non service business space.   And the last time I was in Toronto I didn't see any Auto, aircraft, computer, appliance, etc plants there."
meh	0	*	Anyone who flies should be outraged over Hawaiian Airlines recent interaction with a paying customer.  Seems the airlines have forgotten about their customers, or more frankly, just don't give a rip.  This has gotten way out of control, especially when a pilot decides to divert a plane, and all the other passengers, just because the airlines can't jack the customer for another $10 for a fricken' blanket.  It's time to boycott Hawaiian Airlines and send a clear message to all the other airlines that we've had way more than enough.  Seats so small, you can't fit, and prices so high it's incredible anyone flies.  'Nuff already!  Boycott Hawaiian!
meh	0	*	You bet Vegan lifestyle is easy,  Jenny! 5 years and counting for me! Healthy and happy. Wish I knew better sooner.  I do not support this cruel industry in any way and will continue to speak for animals until the day I die.
meh	0	*	That's exactly how I think I'd react (theoretically, of course).  I'd resist using it for several reasons, but I'd want the power to change my mind.  All I have to do is think about the worst pain I've ever had, and then imagine that lingering for weeks.
meh	0	*	Housing was an essential UN right in 1949. So was adequate food. So was clean water. So was a job.   The rich and powerful did the unthinkable - they commodified human rights, thus destroying democracy in the name of economy.   No wonder the rich and powerful hate the UN.     FDR warned in the 1940's, if corporations take over government the world will fall into fascism. The hippies warned the world 50 years ago in the 1960's.   This is what happens when you run a nation like a business.   Some folks still believe Canada is a liberal corporate democracy. LOL. It's a double oxymoron. It doesn't exist except in the deluded minds of many self-deceiving wishful thinkers.
meh	1	*	Stick to writing. Your mind is creepy. We have enough weirdos in office.
meh	0	*	I agree, most commentary does tend to be opinion .... but Rebecca purports to be a journalist with, presumably, an enquiring mind and a desire to tell the truth. Her only source it seems was an Agricultural Economist who wrote an article. From her I daresay there will be more of the same as she is a favourite of the DM and PrimeMedia!
meh	0	*	What's truly sad is that you obviously care more about the guns then you do the people.   I'm sorry, but that's the truth,
meh	1	*	This is a stupid debate because no distinction is being made by either side between moderate Muslims and fundamentalist Muslims. We should all condemn fundamentalist Muslims as their views are barbaric, hateful and violent. But no let's live in a fantasy world where every single proponent of Islam is peaceful and deserves our respect.
meh	0	*	"""Breaks silence""?!?  WTF?? He started tweeting about it 4 hour ago, just a few hours after marchers and opposition protesters started to clash.  Good God, WAPO, you're becoming a poorer and poorer excuse for what's called 'journalism' these days with each passing article."
meh	0	*	Have you thought about adult education? You too might have something useful to say as well.
meh	0	*	Yes, because we all would have been much better off if Stephane Dion, or that big-money American - what was his name? - oh, yeah Michael Ignatief, had won instead...
meh	0	*	"“Always remember, others may hate you, but those who hate you don’t win unless you hate them, and then you destroy yourself.”  Nixon quote....nice touch.  You've got a point about not hating. Hate doesn't seem to get humans very far, and for most of us it's not sustainable. However I think you may have made an argument for the usefulness of ""Stockholm Syndrome; defined as ,""feelings of trust or affection felt in certain cases of kidnapping or hostage-taking by a victim toward a captor. """
meh	0	*	May your husband's memory be eternal.
meh	0	*	It isn't.
meh	0	*	Tell the Libs that VW is providing employee discounts. That would get them moving.
meh	0	*	"From the prominent poster:  ""But like I posted before the playoffs, doesn't matter what happens, guys like you will just say, hey, it was a re-building year... And...that's exactly what you did. Quelle surprise.""  This is too funny and of course wrong.  I did not say it was a re-building year.  I said that there was a plan and the expectation of success would not come for 3-5 years.  The performance this year was a bonus and ahead of schedule.  But hey, thanks for putting words in my mouth....which were not my words.  Typical.  My hockey brainiac continues with his drivel..."
meh	0	*	As long as they are casting their eyes around for new public defenders maybe they could scare us up a decent prosecuting attorney as well. The one we currently have is not very effective, costing us a ton of money and hopefully will not run unopposed the next election because the chances of his keeping his job are slim to none.
meh	0	*	"......but it's OK for Canadians to support murderous dictatorships by selling them billions in arms etc. to kill their own people if they express disapproval of the government or want democracy.       It's a Canadian value to bomb countries and murder their leaders creating the chaos that causes suffering , death or misery to millions of innocent men, women and children and creates millions of hopeless refugees living a miserable existence for years......a tiny fraction of whom our ""generous, accepting (or as some Canadians I read here, unwillingly, begrudgingly) charitable, society deigns to allow into our innocent, blameless society."
meh	0	*	See whose firearm malfunctions first, because of improper cleaning and maintenance.
meh	0	*	This is an interesting poll. It shows that the Japanese prefer more pressure on NK even thought they are at risk of retaliation if putting pressure on NK results in military action and retaliation by NK. It also shows faith in US efforts to apply pressure on NK and on China to use economic sanctions and pressure of its own against NK, while avoiding or preventing a retaliatory NK attack against Japan. Faith in the US also shows Japan's confidence in how Trump is managing this situation.
meh	0	*	Thanks for so much good information, and for your work with the less fortunate among us.  We *can* solve social problems.
meh	0	*	"""""On the one hand, there has been no rent control for 25 years in Ontario, and yet, Ontario has a supply problem of rental apartments because little construction has occurred since 1991 when rent controls were taken away""   Excuse me, do you not see all the cranes putting up buildings in Toronto. Yes they are predominantly condos but many people who were renters now own their own units and many units are currently rented.  So the housing stock has dramatically increased.  Our problem is the influx of people coming to Toronto is overwhelming the supply. They ar not moving to Montreal in the same numbers."
meh	0	*	That's great - how do you plan to get Equifax to do this though?
meh	0	*	Hey, NDP Voters, where are you now?  Where are affordable houses that your leader promised?  Shame on you following Liberal's path.
meh	0	*	You need to do some research to get up to par, unless your only goal is to spread lies.
meh	0	*	"So you are saying that Sister Mary is pursuing a strategy to enable her to ""expand her room for sin""? Do you read for how these things you write come off?"
meh	0	*	Don't forget shoving heads of state aside to get in front of a camera.
meh	0	*	Considering the number of Canadians who cross the border every day, Canada obviously has a legitimate interest in American immigration policy. However, the story is about an AMERICAN judge smacking down the American president. Canadian are just spectators.
meh	0	*	Putin is using some sort of telepathy or mind control. This has been documented years ago. Reference movie Telefon 1977 starring Charles Bronson. Putin has control of the US government, Supreme court and is slowly taking control of every Americans mind. Being paranoid doesn't mean we're not being followed. CNN and MSM is fighting Putins mind control. Donald Trump's real name is Yuri Gorgov
meh	0	*	All people who have to pay for it will complain, Rs and Ds. This is another bad bill, another attempt for government to control HC costs, another failure of government. just like Obamacare this, if passed will be a total failure. But if passed, Dems will be partially out of the hot seat for the destruction of the American Healthcare system. But only partially.
meh	0	*	"Hawaii welcomes ISIS, AlQueda, homeless, ""illegal"" migrants with open arms, Don't tell and Hawaii won't ask! Allahu Akbar! and God is Great. Think Buddhist religion has no God so...  and it doesn't mean your not included."
meh	0	*	We know what Cardinal Müller said, it's his justification for saying it that is being questioned. He sees no contraposition with Familiaris Consortio but the Pope apparently does as he fully endorsed the Argentinian bishops' understanding of the Exhortation. Müller interprets AL in the same way as the Cardinals do, the Pope does not. Again you do not comment on the fact that the CDF proposed several alterations to the text because it was unclear and liable to opposing interpretations and none of them were acted upon. If Müller thought that the document was clear, why would he propose these alterations? Müller Is the Pope's doctrinal voice, he cannot speak on this issue against the Pope, he has to support him or else resign.
meh	0	*	"I'd expect a major Eastern Canadian daily to run a wire-service story ""as is"" from, say, Shanghai or Karachi.  But...Oakville, Ontario?  When it's the SECOND charge?"
meh	0	*	You need a new dictionary. (You do have one, don't you?)
meh	0	*	Auston you are 20 years old. I don't care what you think about anything. Just play hockey.
meh	0	*	"""tourist travel serves no fundamentally useful purpose for society at large - it is only a frill and a luxury, an idle amusement of the privileged few and (relatively) well-to-do. :-/""  Tell that to the hospitality folks in Alaska, Oregon, Washington, California...the fishing and hunting guides rely on tourism. Maybe they should just watch TV, eh? :("
meh	1	*	No. you're sounding like a typical Trumpette trying to bend the story to suit your personal/group agenda. And with all your faux sensitivity, you still neglect to comment on the timing of this ridiculous firing. But then, should I expect anything else from you? Probably not. And anyway, assuming you're in the States, what the hell are you doing on a South African website unless it is to act like a troll? Having had the Bell Pottymouths and other Guptrolls around here, we're used to identifying their type.
meh	1	*	But there would be hell to pay if Harper turned the same blind eye and also invited a murdering dictator while dealing with pulling Canada out of a global economic crisis and tackling deficits which were also important issues, right?  Read my other post.  Your offering is an example of the disturbing double standard that exists in Canada.  You can't excuse any PM or government that purposefully turns a blind eye to reports of thousands of murders and then invites the murdering dictator over for a visit.
meh	0	*	Compared to the US back dictators, who murdered people by the hundreds of thousands throughout Latin America, Castro was restrained and focused on people who were either trying to kill him or trying to destabilize the country. Under his authority there was never government sanctioned murder and theft like under US backed dictators. Cuba's economy may have flimsy throughout the years but living there was much more preferable then being murdered by US dictators elsewhere.
meh	0	*	Probably because the other party is more 'vicious'.
meh	0	*	"The US Navy was created to protect US shipping. US merchant marine industry has drastically shrunk and what's left is subsidized by the Jones Act which unfairly burdens just the citizens of Hawaii, Alaska, and Puerto Rico, but is strategically necessary and important to keep US shipbuilding and shipping alive.   Now that China has a anti-ship ballistic missile, the DF 21, and Russia has carrier killing technology, in a real war, carriers the pride of the US fleet would be sunk in less than an hour. Today, the awful truth is that the US fleet is only good against little countries without sophisticated arms, which is called ""gunboat diplomacy"".  So instead of building costly military ships and supporting the military industry, the US should rebuild it's commercial fleet and create domestic jobs. That would be a future that's positive for the US and the world."
meh	0	*	And that sort of respect for authority has allowed the Military to be the first social foundation to move forward with racial equality.   It again has stepped up to face homophobic fears and the integration of women into the fighting forces.     Authority is a bit like a weapon, it has power, but it also must be directed by the hand of wise leadership.     I'm not an authority centered person, but as I've grown older, I saw the value of authority in a wide assortment of performance driven occupations.    I might be a child of the early 70's in Eugene with a strong anti-authority attitude, but I could never shut off my rational observations either.   Authority works if done with wisdom.     Big lesson, everyone wins when authority allows dissension.    The military is a great example of strong discussion of opinions, but done mostly in private where dissension must be honest and supported, then seen as a measure of integrity not betrayal.  There is no shame in losing a fair fight.
meh	0	*	I'm not in the practice of allowing politicians to get in my head. People occupying that space tend to be very local and even more temporary. However, if Obama ever needs to borrow my ear, he is always welcome. As I've said before, I don't agree with some of Obama's direction. However, I believe his entire agenda comes from a very good place, that man is the epitome of class imo. I would enjoy hours of healthy debate with him. . A swing and a miss muck.
meh	0	*	well stated, you should be a sports commentator!
meh	0	*	Coffee is mediocre. The donuts and baked goods are greasy and the other food id inedible. More so the company is no longer Canadian. Good bye.
meh	0	*	I thought the lotto , covered the parks, at least that's what the advertising says !
meh	0	*	I'd amend Eskew's list to include campaign finance reform which the Senator heralded earlier in his career with his joint sponsorship of the McCain-Feingold measure. That noble effort has been usurped by the heavy hand of the special interests and certainly, the ill-advised Citizens United decison.
meh	1	*	What a shameful, stupid anti-semitic comment.
meh	0	*	Meh, she is one to ignore, everything is a grand conspiracy against conservatives in her mind.
meh	1	*	You are going to die soon, sell ALL your stuff, party, give lots of it away, friends, family, strangers and charity.  Don't be stupid.
meh	0	*	And Trudeau is a brilliant rock star Hillary was an angel  go home
meh	0	*	Like Mr white privilege will ever vote no on another rich white privilege... Good luck with that
